Time,Computername,Eventid,Level,Alert,Details,Rulepath,Filepath
2016-09-20 01:50:48.110 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: e0F70d1WstkqnQgA IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47391 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.148 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Bm0txApQSp1U42N3 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 34842 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.180 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: JeEe5ENSIZnfc3FG IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58544 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.228 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: oasE54Z1FlpswY0d IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 50503 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.277 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Bhje1BgvxOlG28JM IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 41466 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.321 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: L9iTIv4UQ4En9RA2 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45279 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.356 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Mg8KFm1lCeImj8Sb IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38119 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.400 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: h17Fz1s6GJki61jg IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 35029 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.440 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 6Pjjn4FAkJn4h32r IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47070 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.483 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ARVx3FAAww8Gmfvc IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58920 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.533 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: sYIwPg5k1wpvWobN IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49659 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.572 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 0sfhYQ54SjC4JTX7 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 58986 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.604 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: nfZYnUPV40FShcqt IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 52142 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.648 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: XYbvWVCT0tFixZTH IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 51857 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.696 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: XC6Vmz0ql8myDuGa IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43482 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.744 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: PJ8JvuvZZzwSOzFo IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44808 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.784 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: s06yKaogI6FYkXla IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 41839 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.828 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: pCjOc7PguxwNKoQR IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 34208 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.876 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: BX5IosnpdYZK5xZj IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 34774 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.905 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: gfMjB1epEm64wVEX IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55351 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:48.947 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: pb4FVO2SKsoMyt1K IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53545 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.003 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 1qoRw2jjFx4F6Wx6 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 51322 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.048 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ImiLeiteLoSw32I0 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33797 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.083 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: KcIYD47BIEP8gB0L IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43553 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.120 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: lUAeB15aWamcaZ8L IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47908 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.161 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: KFOKiSDWc1dWjzge IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55396 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.211 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: hqyMtzjKSJEtEAdx IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 56546 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.251 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: WtHsItpyFHQxvLWm IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55068 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.287 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: RdGMqIhUGHj23Xm2 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53481 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.328 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: BfE5LVmrPaAFLwBR IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 36648 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.368 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: b1swKSla5gkdOwxH IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 51742 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.408 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: kL9MdVnRVogiP7hF IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49411 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.456 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: aQ0hRdwZvC5PBcXl IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 36050 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.497 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ctbv73J0Dot9raD0 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46765 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.544 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: wKpWApJIKkjbtaPB IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33457 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.590 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: kVTAv9VoNpUyxQFM IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53550 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.642 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: xb3t1dpuk9JZri5p IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59201 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.688 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: fy0UrW8TWrxAOX90 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59535 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.733 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: iUXUbUsiE6Ahh9iD IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47635 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.776 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 2QQdQ6rQYLBf15AF IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55303 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.820 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: zG4eJLuQ4u2dKQG0 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 54007 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.854 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: QCfwHs2gVGiRc3Fy IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 39808 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.897 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 67TcwQfTxgTtQvCU IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 43287 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:49.945 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: imnSPKAKYzrCKSUf IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 45088 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.024 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: mMNbdjiXNUY0gTfB IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53701 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.068 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: zOAH0gjfs8JcXSMO IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 34026 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.117 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: TnnB4KPBiDvKMsUL IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 53354 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.153 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 0aZRgpa5riqIEWhQ IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 55694 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.198 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: BBL4nrs7f6cjlfsT IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 48105 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.247 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: fgDupzqipe5jK0r5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 42363 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.280 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 5yPcTOWPuN8efJtl IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 60408 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.320 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: Dszb6s0w6glvSkSw IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 42334 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.357 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ynu936pVVAuDUGT5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 60904 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.407 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: c55o3Dca2tiUVwb2 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 47376 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.444 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: tnDmp2KK02LyJ7Xm IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 35466 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.499 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: xRUKrHDAmgEPcjQw IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44236 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.548 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: PCGKDvPhzg6BlsuU IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44058 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.594 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: OU28biGLJkFmB117 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33640 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.628 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 029LphuWcoo9S2hL IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 36599 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.670 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ItIROqP2wyzLJa9s IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40133 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.712 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: XngGun3HYopTkcrA IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 35406 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.749 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: c91Qz5QNUczcm7m6 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 40563 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.784 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: t7nyWJJJhDiqnf1d IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 39433 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.828 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: bnj7hAp20gZE9FCe IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 44660 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.869 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: FydQjBxO7XninU5Q IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 36665 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.901 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 3P8InIzyD86BXr1d IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 35435 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.945 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: wvKGa3A3qw7s0cZX IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33853 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:50.993 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: QTY7tRVEMjXZXFyH IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 57038 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.044 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: m4Ij1NSYGYbq4PxS IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 36395 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.088 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 47fOxZAYhjxLzEoU IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 50329 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.124 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: aGxXaNNChVScbHe6 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59109 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.161 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: jTcVeB8f2Rs3Bldo IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 50409 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.201 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: yeSnUlIbuDVNffey IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 38271 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.308 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: eXIM4tWru1x0AahJ IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 59876 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.379 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: m2pBLn6aO8L4kiH5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 48543 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.441 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: EG5daDsgTMZsNg0T IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 52370 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.492 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 3V8z6j7GLO3ywBXc IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 50262 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.528 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: AsezMvhUNedLNqg4 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 41651 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.574 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: h16AvUVZG8qch7LC IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 33525 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.687 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: PB5xe3Aieya8N3IU IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 54775 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.765 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: ezGXIhYrkk2Q9pe5 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 49764 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.813 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: VSGIVhD6pO5z47DY IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 46617 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.862 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: 2vEjOhJW9G3aIfV0 IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 48791 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
2016-09-20 01:50:51.904 +09:00,DESKTOP-M5SN04R,4625,-,Logon,Type: 3 TargetUserName: Administrator WorkstationName: hyvCpW3aOZqCOldu IpAddress: 192.168.198.149 SubStatus: %SubStatus% IpPort: 48641 LogonID: -,rules\4625.yml,.\sample-evtx\DeepBlueCLI\smb-password-guessing-security
